chrom1	coord1	chrom2	coord2
13	54092580	13	90661723
13	54332238	13	72470360
13	54397696	13	87995468
13	54567605	13	54598182
13	54614778	13	103655268
13	54643029	13	54645026
13	54643029	13	119485251
13	54733026	13	54738289
13	55315129	13	64083305
13	55404433	13	55782120
13	55444170	13	80152478
13	55540173	13	55553173
13	55548688	17	87716799
13	55553637	13	80534296
13	55731073	13	55734067
13	55749425	19	56638079
13	55749424	13	55774639
13	55758649	13	55924075
13	55872987	13	55902526
13	55892729	13	55893509
13	56460224	13	103585201
13	56475999	13	94480383
13	56486995	13	109527432
13	56639004	13	56710218
13	56737524	13	84426568
13	56738882	13	57385648
13	56808502	19	57271450
13	56871840	13	82957783
13	57161390	13	57605682
13	57343009	13	57730447
13	57343009	13	94393536
13	57462597	13	60044654
13	57475967	13	81939213
13	57676641	13	57860493
13	57706485	13	76696209
13	57827338	13	76140591
13	57986750	13	57988464
13	58193058	13	58215794
13	58199082	13	58257273
13	58427327	13	58800904
13	58622137	13	109609393
13	58753266	13	102419683
13	58875866	13	91964534
13	58957709	13	59818785
13	59516995	13	59796002
13	59536872	13	59828509
13	59572792	13	60055385
13	59572792	13	117482124
13	59622827	13	95517825
13	59625432	13	95489567
13	59687259	13	116186966
13	59768870	13	59820969
13	59792075	13	82514164
13	59792998	13	59799667
13	59942493	13	60554082
13	60001989	13	91407612
13	60030489	13	102187397
13	60093531	13	95304916
13	60104959	13	77978315
13	60253802	13	78417986
13	60309869	13	62419428
13	60341192	13	87506507
13	60512660	13	78589903
13	60515259	13	102199911
13	60547368	13	99468480
13	60662399	13	60880352
13	60724458	13	100723857
13	60772432	13	100135205
13	60826850	13	61374231
13	60831894	13	99575306
13	61164674	13	100050886
13	61324462	13	84883663
13	61486616	13	102124820
13	61590035	13	83311733
13	61685786	13	75834408
13	61944220	13	93761261
13	62037091	13	65122744
13	62158995	13	75629265
13	62710811	13	62714901
13	62981867	13	98878500
13	62984054	13	64394972
13	63017543	13	82656050
13	63116896	13	64441810
13	63198376	13	63318517
13	63547950	13	63551382
13	63549580	13	98187423
13	63578875	13	63614752
13	63593796	13	63610323
13	63708635	13	98594388
13	63759388	13	63921773
13	63951825	13	63987012
13	64112738	13	65228119
13	64221382	13	98749768
13	64221381	13	96079124
13	64329868	13	83065466
13	64348149	13	98099146
13	64430720	13	74483727
13	64455248	13	64465590
13	64455247	13	74493043
13	64478312	13	64480904
13	64495976	13	64499216
13	64604896	13	82314573
13	64940878	13	80380020
13	65174823	13	65236753
13	65394249	13	65397455
13	67151106	13	72424563
13	67154174	13	83917855
13	67156605	13	83598173
13	67179500	13	83792539
13	67284046	13	84351580
13	67360392	13	67974057
13	67386250	13	67538945
13	67584718	13	67913238
13	67640986	13	67653548
13	67841770	13	67849321
13	68002058	13	81345125
13	68984217	13	69457026
13	69255333	13	80765343
13	69342139	13	73080703
13	69417804	13	69447859
13	69480605	13	69481083
13	69548929	13	88931570
13	69599864	13	69601406
13	69601039	13	70712198
13	69789988	13	91022474
13	69844006	13	69859925
13	69933253	13	69974980
13	70043945	13	70066895
13	70080008	13	72780000
13	70199218	13	72848520
13	70374769	13	70574420
13	70426722	13	70680987
13	70449628	13	72569459
13	70813165	13	71021417
13	70990507	13	88824780
13	70997174	13	90258920
13	70999728	13	90268442
13	71021417	13	84507951
13	71103493	13	71107724
13	71185491	13	72665301
13	71209756	13	72684711
13	71345360	13	83808810
13	71369661	13	90515772
13	71394709	13	84064961
13	71414391	13	93830273
13	71590072	13	72286296
13	71795855	13	78986548
13	71927073	13	71930278
13	71982785	13	78503669
13	72093303	13	85407824
13	72199769	13	78553932
13	72271167	13	72364127
13	72290283	13	76983358
13	72486043	13	85013580
13	72497518	13	72506323
13	72561939	13	73100675
13	72832716	13	80277447
13	73047324	13	81241578
13	73048001	13	82943589
13	73274861	13	73278280
13	73541308	13	73627760
13	73570327	13	77418690
13	73577062	13	112634033
13	73591892	13	109140980
13	73603936	13	110042058
13	73636458	13	77050296
13	73669006	13	109421270
13	73744459	13	81516504
13	73759728	13	74172122
13	73874086	13	85453571
13	73926509	13	73929285
13	74076882	13	117901304
13	74121598	13	87567960
13	74155580	13	75179414
13	74163386	13	106240036
13	74253003	13	82925610
13	74362905	13	74403665
13	74538781	13	89458167
13	74547541	13	102276387
13	74722904	13	86572212
13	74782109	13	101248567
13	74798321	13	75895068
13	74800854	17	87004966
13	75114154	13	79969268
13	75227222	13	101229805
13	75238997	13	85436484
13	75395927	13	116022955
13	75795146	13	100639298
13	75880847	13	113111547
13	75906147	13	82925609
13	75935326	13	113093678
13	76069104	13	81997268
13	76086263	13	110829761
13	76089169	13	111691098
13	76095457	13	76717064
13	76183817	13	76198786
13	76183817	13	89587863
13	76208419	13	114637755
13	76300087	13	112758577
13	76353360	13	114213908
13	76389784	13	91526867
13	76411760	13	86926958
13	76438089	13	76668114
13	76739233	13	76748310
13	76877654	13	93914689
13	76966643	13	111479574
13	76976893	13	117734216
13	76997963	13	94207929
13	77050295	13	112374956
13	77075449	13	77085287
13	77089750	13	115705424
13	77091901	13	107806697
13	77282453	13	107597642
13	77430561	13	95397286
13	77439554	13	110043687
13	77546199	13	112032128
13	77586902	13	77625937
13	77690272	13	109528583
13	77787994	13	78501195
13	77846152	13	106176289
13	77897245	13	93154837
13	77910873	13	89715276
13	77967034	13	80195613
13	78015827	13	87519770
13	78029282	13	78055733
13	78083831	13	78092834
13	78181309	13	95377076
13	78269031	13	91406105
13	78435242	13	95191861
13	78443872	13	107451172
13	78487142	13	106691616
13	78535820	13	98668259
13	78626332	13	111305537
13	78705010	13	102246450
13	78838051	13	78841536
13	79072400	17	86999501
13	79217809	13	80683399
13	79226685	13	88518447
13	79250370	13	93610665
13	79258343	13	106201402
13	80027427	17	86370479
13	80130849	13	89412464
13	80383799	13	82716559
13	80581904	13	80672243
13	80716413	17	92874045
13	80944578	13	80976883
13	81058880	13	89271704
13	81069534	13	89306248
13	81116176	13	81499045
13	81281111	13	92965857
13	81519735	13	94435208
13	81966645	13	81991452
13	82027521	13	85721680
13	82193292	13	109758079
13	82258469	13	85385776
13	82273235	13	89531938
13	82406668	13	110086787
13	82406667	13	109918575
13	82412743	13	82422637
13	82489296	13	106918544
13	82653958	13	109720983
13	82782330	13	111207841
13	82983545	13	114797655
13	83123755	13	89500738
13	83158453	13	83168784
13	83216453	13	87867097
13	83254012	13	110186791
13	83507303	13	83519835
13	83532057	17	94688941
13	83618832	13	102420613
13	83748262	13	83792540
13	83835457	13	85314340
13	83887471	13	87345953
13	84195227	13	84199318
13	84239286	13	86968708
13	84417613	13	84422599
13	84709949	13	84718986
13	84774598	13	85932071
13	85386650	13	88134613
13	85435429	13	108484204
13	85436485	13	89560733
13	85440541	13	89060377
13	85564413	13	85708371
13	85577157	13	86104908
13	85577496	13	90723000
13	85661000	13	85661688
13	85685481	13	105887235
13	85686864	13	85687323
13	85888496	13	85926475
13	85897746	13	86272306
13	86149706	13	86155376
13	86150931	13	86220244
13	86319457	13	95870897
13	86503510	13	92069824
13	86531521	13	113345841
13	86546226	13	119397966
13	86548272	13	87190674
13	87215912	13	118071608
13	87298381	13	113092648
13	87632927	13	118062171
13	88088289	13	93567583
13	88220523	13	88227981
13	88366122	13	93554042
13	88376835	13	88435732
13	88655772	13	89214050
13	88683829	13	89203556
13	88705883	13	88709411
13	88798866	13	88816185
13	88847198	13	107937072
13	88850891	13	93240653
13	89171549	13	89173794
13	89233800	13	89654338
13	89240914	13	89686591
13	89362968	13	89377543
13	89370380	13	89371152
13	89553855	13	89560782
13	89668125	13	93167644
13	89687733	13	89746067
13	89808814	13	90488399
13	89880042	13	90740174
13	89910795	13	90374586
13	90060488	13	90060801
13	90258921	13	110476848
13	90371360	13	103170157
13	90409342	13	93218887
13	90445244	13	90683552
13	90493291	13	90494584
13	90651256	13	90652764
13	91066129	13	91073695
13	91066868	13	91071043
13	91090135	13	91626947
13	91127170	13	91181669
13	91133930	13	91294989
13	91192665	13	94303294
13	91201881	13	114245901
13	91389441	13	112047125
13	91503632	13	91512238
13	91590165	13	91605267
13	91605266	13	91835463
13	91709031	13	94806309
13	91734556	13	115276486
13	91775952	13	114607161
13	91808874	13	115182407
13	91923392	13	104255680
13	92097919	13	92098270
13	92097919	13	93179820
13	92131695	13	109748897
13	92792698	13	92856706
13	92842690	13	111348017
13	92943419	13	94559191
13	93213585	13	110513037
13	93276170	13	93342450
13	93521104	13	110507931
13	93523109	13	93639506
13	93830272	13	93842404
13	94147231	13	111494927
13	94257149	13	116201099
13	94279192	13	94283997
13	94459066	13	94460291
13	94510565	13	109040869
13	94672650	13	110408787
13	94860295	13	94876511
13	94860294	13	94876510
13	94911559	13	94911859
13	95083880	13	95099312
13	95143851	13	95574918
13	95222807	13	114953437
13	95285799	13	117536411
13	95360074	13	101800913
13	95563622	13	101634737
13	95790268	13	99529983
13	95797618	13	95896569
13	95822372	13	97258951
13	95825160	13	95856003
13	96009878	13	99085546
13	96085875	13	112239264
13	96190348	13	96392644
13	96347016	13	96463518
13	96357996	13	96556622
13	96533476	13	96647858
13	96583782	13	96767122
13	96643995	13	96739703
13	96647858	13	96651853
13	96676885	13	96713402
13	96800036	13	97027837
13	96811931	13	97170526
13	97035437	13	97039913
13	97230118	13	99142643
13	97318248	13	97432626
13	97346445	13	113700293
13	97369525	13	97678448
13	97377032	13	97444282
13	97463735	13	99567850
13	97481310	13	97914592
13	97695848	13	97860019
13	97745656	13	97759110
13	97948103	13	100918137
13	97989976	13	98373227
13	97997838	13	98006490
13	98153084	13	98270091
13	98218197	13	98529930
13	98406504	13	111057781
13	98494313	13	98682331
13	99513107	13	101435338
13	99567850	13	99577083
13	99598032	13	99659315
13	99632988	13	99860581
13	99674109	13	99706940
13	99802862	13	99813404
13	100050886	13	118599339
13	100106800	13	100614912
13	100137191	13	118647587
13	100172873	13	100336108
13	100438872	13	100471803
13	100508934	13	100570156
13	100864430	13	100870553
13	100980778	17	86941561
13	101176452	13	101215898
13	101271886	13	104636137
13	101461244	13	101554028
13	101602149	13	104860297
13	101656862	13	102094279
13	101673519	13	101674240
13	101726732	13	104465782
13	101917272	13	119241689
13	102022063	17	88784769
13	102041261	13	102047718
13	102169657	13	102425209
13	102215720	13	104006670
13	102310877	13	104125814
13	102418175	13	114592830
13	102601663	13	102609761
13	102647601	13	105268616
13	102650958	13	105664644
13	102669556	13	102769305
13	102784512	13	102840487
13	102936019	13	119147167
13	103002739	13	103028450
13	103112163	17	90414678
13	103147046	13	110993500
13	103242989	13	116303813
13	103305140	13	103339823
13	103335698	13	103346265
13	103542581	13	114868625
13	103578578	13	103721954
13	103743784	13	115429621
13	103768275	13	117742330
13	104154588	13	105451610
13	104223968	13	110972435
13	104305515	13	106838234
13	104400074	17	87004967
13	104444408	17	87024080
13	104477644	13	104490608
13	104527209	17	87187835
13	104634658	17	80580368
13	104817011	17	87159657
13	104821586	13	104925210
13	104836276	13	104838886
13	104989853	13	108513893
13	104998236	13	105881834
13	105050945	13	105131237
13	105127988	13	105142461
13	105240219	13	105307469
13	105329671	13	105396302
13	105341670	13	105354037
13	105345000	17	90814657
13	105551086	13	105678596
13	105754881	13	106001211
13	105759476	13	119758496
13	105819574	13	117718323
13	105827290	13	118512918
13	106210102	13	111907739
13	106253584	13	106259074
13	106299258	13	106595889
13	106494182	13	106515629
13	106595889	13	111285466
13	106676424	13	118453071
13	106684628	13	111301960
13	106854886	13	117024415
13	106860348	13	117026290
13	107057549	13	110100341
13	107074118	13	110034309
13	107125837	13	107500098
13	107140225	13	107141493
13	107311100	13	110921637
13	107332669	13	107332976
13	107460916	13	109374718
13	107581197	13	110121364
13	107631538	13	107888196
13	107650925	13	107744075
13	107729346	13	120166208
13	107756460	13	107889460
13	107823350	13	107824213
13	107824212	13	107827944
13	107984154	13	113486880
13	107995415	13	108028504
13	108041732	13	108051275
13	108046354	13	108051274
13	108069814	13	108571048
13	108103145	13	108278807
13	108200019	13	108203611
13	108319139	13	108429074
13	108441745	13	113957620
13	108454758	13	111071413
13	108462927	13	115018033
13	108528028	13	108537205
13	108563650	13	108564366
13	108606078	13	115264785
13	109133931	13	111331361
13	109156311	13	109844833
13	109327531	13	109353554
13	109607349	13	109610492
13	109675967	13	109859767
13	109678179	13	109857308
13	109732482	13	111932675
13	109809679	13	117715592
13	109894790	17	94606154
13	109910592	13	110178065
13	109935977	13	110791018
13	110043973	13	110051227
13	110058645	17	89699482
13	110245192	13	110426710
13	110292206	13	117419472
13	110481234	13	119256831
13	110515275	13	110521539
13	110799503	13	117973960
13	110906137	13	114168947
13	111292625	13	111382839
13	111319137	13	111341657
13	111567982	13	111568264
13	111701380	13	111703735
13	112023465	13	117753108
13	112121333	13	112169553
13	112155416	13	112691017
13	112265644	13	113250445
13	112326854	13	113177092
13	112368037	13	112985816
13	112575297	13	112776879
13	112640480	13	112642341
13	112654477	13	113033171
13	112794063	13	112795523
13	112807867	13	112957185
13	112873968	13	112917672
13	112901694	13	112984329
13	112988010	13	113046174
13	113183505	13	113186378
13	113349597	13	113509572
13	113390996	13	113828347
13	113461611	13	113480949
13	113546562	13	113569467
13	113668039	13	113702217
13	113711912	13	113891672
13	113809612	13	113951623
13	113809611	13	114011868
13	113815282	13	115631811
13	113834791	13	113951624
13	113944025	13	114496989
13	114007154	13	114045125
13	114281604	13	114371624
13	114700791	13	115014535
13	115597642	13	115611371
13	115925116	13	117419473
13	116120839	13	119044181
13	116166774	13	116211605
13	116189984	13	117517524
13	116303813	13	116307332
13	116399829	13	116427573
13	116553500	13	119510155
13	116709425	13	117199271
13	116711855	13	117011899
13	116951657	17	76984422
13	116995325	13	117011899
13	117005106	13	117137031
13	117125173	17	90360539
13	117151548	17	90353863
13	117539897	13	117753109
13	117549594	13	117552341
13	117596483	13	117602906
13	117646089	17	87373286
13	117988652	13	118011961
13	118001370	13	118030580
13	118266661	13	118677671
13	118312394	13	118318292
13	118681569	15	8660124
14	8591083	14	8595639
14	8653025	14	8836994
14	8713580	14	15708082
14	8719607	14	60447186
14	8752974	14	66264121
14	8861519	14	60830682
14	8900382	14	34225217
14	8972271	14	47431469
14	8993190	14	31834631
14	8993189	14	47711850
14	9035786	14	47607764
14	9100074	14	66333392
14	9100073	14	10651979
14	9148145	14	9162361
14	9149730	14	10672598
14	9214456	14	10910013
14	9300150	14	23736977
14	9325613	14	24747168
14	9361142	14	22996676
14	9396017	14	45625874
14	9428279	14	27893945
14	9462180	14	9471212
14	9528375	14	30675383
14	9534231	14	9547870
14	9543830	14	13006591
14	9609264	14	94954666
14	9750406	14	9770447
14	9752619	14	70320797
14	9784937	14	9900182
14	9784936	14	26132844
14	9871119	14	46770529
14	10033749	14	10156850
14	10049129	14	13892311
14	10065812	14	10083130
14	10161560	14	38198692
14	10226294	14	23672136
14	10244699	14	47517604
14	10318511	14	14135298
14	10374135	14	12418707
14	10428336	14	11403809
14	10432437	14	10436437
14	10530592	14	10537964
14	10537963	14	10557894
14	10551587	14	10556432
14	10552262	14	38114168
14	10728433	14	33647684
14	10729650	14	57887651
14	10734595	14	32159021
14	10737384	14	13734593
14	10825435	14	11131064
14	10858538	14	53154745
14	10861340	14	10873290
14	10873290	14	33494078
14	10873289	14	10873577
14	10974529	14	10981454
14	11023343	14	37882646
14	11069885	14	11527197
14	11146549	14	34915336
14	11150338	14	35051687
14	11173542	14	33638424
14	11205723	14	33508455
14	11225999	14	11238351
14	11269174	14	11271415
14	11279336	14	25959130
14	11394027	14	13429351
14	11509668	14	37746917
14	11567810	14	11583101
14	11709946	14	12309976
14	11710429	14	12685624
14	11783476	14	69984588
14	11904064	14	12184600
14	11980749	14	35716559
14	11995796	14	26184704
14	12024868	14	36631682
14	12039858	14	13559039
14	12041943	14	12649316
14	12184601	14	12219410
14	12194730	14	12201774
14	12267727	14	14124772
14	12333272	14	17848347
14	12460668	14	50044544
14	12531254	14	38309344
14	12646425	14	12676177
14	12685624	14	12690355
14	12747267	14	23768579
14	12757080	14	12774242
14	12823508	14	12999544
14	12846739	14	47160555
14	12849865	14	13216681
14	13037706	14	13101014
14	13070914	14	49939349
14	13075599	14	23899061
14	13111095	14	47428395
14	13127595	14	13326601
14	13146641	14	34195870
14	13297130	14	47569774
14	13409688	14	25349071
14	13428311	14	38264605
14	13447882	14	60900578
14	13457603	14	34411223
14	13573080	14	29873559
14	13656285	14	31788265
14	13734593	14	70083291
14	13785591	14	29378692
14	13925942	14	29375144
14	14218290	14	14312286
14	14347497	14	14729608
14	14420879	14	14743082
14	14615642	14	15201216
14	14733883	14	25410696
14	14752352	14	24261550
14	14758200	14	14759123
14	14852834	14	73444157
14	14871928	14	73364385
14	14915178	14	14941405
14	15076829	14	27949276
14	15105258	14	65821427
14	15108569	14	65838234
14	15253652	14	17348538
14	15278004	14	68717952
14	15299614	14	15876920
14	15299614	14	88151116
14	15322975	14	17072359
14	15413926	14	65875102
14	15421003	14	58040806
14	15430797	14	27187684
14	15539228	14	87850089
14	15550066	14	15839147
14	15693091	14	15795708
14	15748600	14	15758235
14	15839147	14	23113409
14	15952763	14	21021714
14	16021316	14	17331554
14	16034346	14	16463920
14	16075104	14	17767321
14	16124473	14	17972479
14	16258949	14	16259456
14	16323651	14	40056317
14	16432038	14	16482498
14	16602264	14	22069381
14	16614502	14	17255710
14	16716237	14	17222366
14	16760771	14	17258951
14	16762785	14	23059336
14	16928121	14	17133157
14	16928121	14	56057393
14	16970938	14	70491590
14	17004756	14	55832226
14	17035224	14	17133157
14	17249504	14	17257764
14	17366928	14	17374177
14	17373950	14	17396248
14	17647663	14	41197235
14	18243627	14	25659608
14	18388310	14	40262526
14	18423720	17	8865276
14	18443252	17	9331043
14	18535546	17	49927945
14	18580630	14	19745906
14	18674450	17	50745924
14	18789657	14	31216001
14	18888141	14	39897873
14	18899436	14	39897872
14	18917946	14	19580736
14	18920349	14	18928142
14	18920349	14	31244589
14	18967028	14	31482472
14	18992479	14	73608607
14	19068579	14	19391704
14	19113438	14	19160403
14	19205594	14	28462757
14	19257125	14	19330441
14	19384886	14	28274901
14	19580052	14	39847723
14	19638746	14	40323287
14	19815104	14	31542331
14	19863583	14	31211921
14	20217237	17	9472258
14	20633043	14	20856973
14	20683363	14	40409290
14	20907968	14	40417981
14	20913892	14	21121983
14	20999493	14	21121437
14	21116240	14	21173211
14	21176386	14	62621431
14	21216778	14	21289258
14	21280098	14	21333403
14	21399037	14	21454205
14	21406034	14	54451964
14	21414917	14	27743259
14	21427066	14	58008343
14	21456318	14	21461492
14	21536840	14	21538975
14	21538976	14	53737517
14	21580087	14	21626932
14	21638349	14	58206862
14	21705006	14	21831001
14	21731548	14	21775047
14	21790683	14	21834023
14	21916733	14	33340138
14	22039089	14	22117899
14	22178178	14	26562112
14	22178748	14	64351065
14	22268997	14	27182213
14	22269602	14	27802075
14	22279134	14	58044444
14	22330553	14	22463416
14	22365395	14	22446093
14	22419500	14	22429317
14	22427979	14	22434285
14	22622520	14	54297753
14	22653718	14	32659738
14	22660434	14	32722696
14	22712348	14	24504144
14	22715529	14	30213502
14	22725617	14	27506191
14	22725933	14	22976096
14	22811659	14	37946977
14	22834991	14	56974755
14	22930976	14	23465790
14	22991473	14	23390247
14	23182503	14	56707935
14	23207896	14	56555213
14	23255761	14	25238848
14	23446991	14	30814973
14	23558954	14	29933310
14	23594688	14	33647684
14	23647984	14	46502326
14	23773916	14	57495969
14	23812976	14	30891392
14	23848979	14	37762183
14	23880271	14	40413045
14	23889847	14	30198230
14	24051698	14	38581823
14	24147164	14	24148502
14	24206596	14	24207027
14	24224433	14	40322328
14	24260270	14	39749443
14	24285682	14	31244589
14	24312309	14	24328310
14	24523131	14	95166510
14	24550817	14	29589652
14	24659346	14	31019861
14	24707303	14	33754644
14	24738423	14	30519405
14	24775606	14	30989217
14	25052554	14	25074573
14	25066696	14	25068259
14	25092042	14	28567479
14	25148013	14	25217166
14	25274813	14	28757208
14	25476324	14	29509175
14	25679921	14	29406053
14	25740980	14	25742367
14	25757543	14	25810672
14	25858530	14	26067574
14	25921449	14	37549128
14	25961489	14	25974272
14	25994674	14	26284885
14	26266923	17	50999410
14	26410599	14	26411411
14	26432014	17	10504632
14	26448089	14	26450380
14	26475343	14	26498986
14	26527103	14	26537216
14	26527102	14	26559194
14	27147859	14	31311235
14	27256000	14	61657645
14	27550489	14	27761455
14	27799615	14	48080872
14	27815274	17	30427726
14	27829266	14	27831566
14	27867115	14	27871662
14	27878367	14	64403358
14	27893945	14	29908593
14	27939958	14	28792023
14	27984682	14	28000290
14	28007048	14	28055001
14	28054580	14	28143548
14	28307465	14	28335970
14	28358019	14	32659738
14	28396746	14	28414228
14	28441319	14	28487146
14	28563650	14	49145501
14	28577107	14	56415347
14	28600247	14	38880064
14	28643768	14	48055436
14	28696290	14	33445197
14	28772606	14	37755699
14	28802730	14	28905343
14	28891568	14	28914909
14	29014598	14	80134228
14	29030660	14	87424292
14	29108611	14	41072276
14	29121806	14	68443990
14	29133843	14	41824941
14	29170069	14	29190385
14	29233308	14	33449182
14	29392359	14	29874210
14	29529367	17	9809583
14	29587648	14	29589653
14	29587647	14	36976907
14	29640577	14	37205101
14	29672976	14	57817389
14	29685219	14	30862718
14	29714348	14	92655582
14	29746482	14	30263872
14	29838627	14	68191249
14	29960814	14	29969056
14	29979765	14	73383315
14	29986719	14	73383316
14	30071752	14	99857649
14	30184108	14	72520479
14	30240683	14	72802588
14	30243148	14	69972143
14	30272749	14	30277502
14	30488718	14	71056092
14	30511030	14	71057048
14	30516361	14	59153562
14	30634668	14	100287385
14	30749947	14	30814303
14	30811427	14	30831244
14	30815730	14	31251332
14	31439555	14	31482472
14	31468665	14	31474923
14	31495732	14	31882486
14	31700653	14	33364659
14	31903697	14	31921828
14	31924069	14	31962888
14	32088012	14	32361236
14	32208037	14	32212516
14	32209970	14	32278680
14	32216920	14	32294852
14	32228043	14	32233235
14	32268152	15	9121133
14	32275648	14	48763951
14	32369048	14	48925291
14	32373495	15	25816198
14	32405831	14	32460829
14	32462224	14	32625578
14	32471100	14	32539343
14	32585444	17	50300196
14	32771043	17	50137267
14	32863403	14	32872577
14	32943133	17	26238806
14	32945464	14	32953066
14	32982586	17	50280546
14	33057435	14	33574974
14	33088458	14	37255808
14	33136353	14	37189271
14	33155487	14	33158821
14	33219088	14	33220004
14	33238678	14	50596449
14	33436276	14	60893824
14	33508455	14	34982444
14	33602807	14	46840506
14	33609338	14	34106824
14	33637061	14	88012733
14	33724454	14	33732757
14	33756086	14	69292657
14	33790904	14	90354606
14	33853219	14	49091558
14	33859928	14	35062478
14	33913328	14	56757661
14	34027799	14	86982075
14	34084607	14	47273511
14	34094508	14	35882837
14	34099362	14	46979891
14	34099866	14	35079397
14	34129943	14	48473584
14	34139884	14	61233459
14	34147144	14	37602043
14	34248255	14	37746916
14	34529315	14	34594714
14	34541405	14	69947442
14	34551209	14	36433473
14	34599312	14	38292484
14	34631808	14	37132120
14	34936127	14	35099673
14	34988715	14	35118114
14	35100836	14	35103425
14	35131054	14	35138969
14	35240162	14	46185164
14	35243785	14	46203512
14	35283266	14	51409731
14	35344256	14	35358770
14	35348991	14	35493596
14	35358769	14	61225111
14	35499547	14	52755677
14	35556373	14	45867500
14	35578021	14	51530755
14	36166999	14	84204457
14	36615851	14	36618446
14	36729100	14	46953707
14	36777872	14	70101579
14	36786298	14	50212351
14	36806230	14	36828619
14	37077666	14	38230307
14	37085822	14	38205954
14	37095635	14	37100930
14	37532812	14	51349309
14	37568346	14	49549465
14	38082282	14	38084196
14	38135034	14	47564119
14	38145913	14	46923937
14	38229135	17	42941385
14	38416565	14	38549319
14	38416565	14	47095749
14	38520440	14	38523137
14	38578466	14	73681113
14	38578465	14	41520757
14	38616711	14	66045717
14	38641071	14	66850747
14	38674846	14	68505021
14	38940732	14	94163778
14	39102032	14	94160683
14	39182754	14	39996640
14	39186021	14	39228162
14	39283124	14	39742322
14	39292622	14	40405036
14	39325417	14	41733647
14	39342422	14	41760773
14	39416851	14	41083803
14	39510230	14	39511264
14	39677655	14	39680125
14	39865285	14	41135199
14	39866901	14	41135198
14	39948915	14	40015776
14	39950792	14	50578879
14	40043290	14	48704313
14	40499450	14	40543471
14	40537550	14	40704336
14	40581214	14	40974080
14	40581214	14	41044921
14	40706607	14	72174028
14	40763377	14	41172982
14	40845634	14	41110642
14	41081100	14	41746479
14	41134553	14	41139622
14	41251710	14	41255663
14	41408299	14	108746226
14	41416481	14	60240571
14	41450000	14	93294739
14	41484735	14	47154252
14	41606325	14	99097480
14	41935053	14	93820275
14	43427584	14	116708158
14	44439183	14	87775745
14	44509333	14	52826930
14	45204634	14	71466004
14	45532127	14	46200232
14	45585855	14	45872435
14	45604951	14	101940723
14	45625873	14	112212719
14	45654570	14	45698856
14	45682191	14	113805784
14	45745778	14	101034656
14	45786649	14	101948780
14	45791530	14	52748146
14	45834683	14	52749720
14	45838063	14	101766060
14	45872004	14	80482651
14	45928303	14	46048330
14	46060671	14	46178716
14	46102576	14	65686619
14	46121153	14	51656339
14	46152782	14	51718309
14	46187350	14	80467392
14	46232715	14	58331139
14	46238692	14	46247269
14	46251995	14	51438845
14	46328338	14	65156609
14	46354816	14	57824030
14	46355944	14	65112718
14	46393251	14	51766829
14	46398780	14	46428074
14	46448887	14	46507818
14	46626292	14	71487536
14	46661112	14	116577003
14	46702283	14	48749116
14	46916866	14	50094581
14	46979890	14	47190091
14	47059620	14	53005847
14	47129976	14	47133267
14	47152639	14	47156618
14	47262162	14	51377192
14	47284743	14	47431470
14	47403604	14	47550254
14	47456167	14	47458965
14	47512858	14	92276397
14	47522021	14	49861743
14	47741095	14	47742717
14	47750598	14	47781573
14	47964366	14	71096902
14	48014551	17	50598355
14	48086763	17	30091989
14	48142335	14	71055299
14	48174523	14	53236684
14	48218972	14	116337605
14	48253057	14	48350522
14	48343902	14	48349000
14	48438388	14	90930336
14	48471295	14	62973565
14	48473237	14	63165019
14	48475910	14	48479605
14	48495195	14	48504926
14	48515796	14	85898221
14	48625332	14	48635127
14	48635127	14	68015971
14	48650464	14	53083336
14	48749117	14	48787429
14	48924530	14	49001148
14	48927400	14	48932104
14	48927400	14	90524630
14	49035149	14	49618953
14	49048137	14	49051968
14	49053061	14	72514249
14	49087019	14	49124238
14	49114658	14	90410103
14	49217558	14	49653863
14	49248311	14	49845490
14	49310792	14	92246430
14	49351024	14	49417471
14	49358846	14	49613402
14	49381919	14	49382830
14	49444327	14	91420075
14	49450513	14	60341180
14	49504325	14	59073728
14	49557957	14	100492422
14	49578350	14	60479707
14	49584494	14	64994302
14	49588391	14	60850127
14	49599378	14	49618953
14	49699230	14	60708158
14	50044256	14	50097316
14	50183925	14	95840550
14	50213876	14	124364563
14	50380261	14	87967820
14	50407164	14	88718749
14	50688327	14	91495148
14	50713494	14	100358720
14	50762869	14	94007841
14	50771204	14	94360283
14	50958144	14	100387477
14	51133579	14	93272704
14	51390778	14	80201903
14	51530754	14	52549289
14	51605392	14	70917958
14	51619300	14	65300869
14	51705785	14	79691693
14	51727294	14	52073396
14	51734210	14	52073395
14	51746922	14	71100923
14	52143576	14	88291315
14	52375098	14	106232521
14	52391044	14	52418332
14	52430168	14	75906106
14	52431180	14	75605804
14	52479409	14	52616257
14	52525599	14	52570317
14	52564623	14	52616257
14	52596639	14	78908618
14	52670323	14	52679809
14	52702632	14	52812328
14	52893844	14	56353640
14	52961818	14	58500030
14	52963041	14	58568028
14	52964756	14	70608685
14	52977413	14	70652350
14	53044180	14	100306805
14	53059814	14	80818574
14	54432317	14	54442913
14	54847258	14	64385387
14	54903597	14	69572935
14	54930383	14	55521281
14	54930383	14	79597010
14	54951917	14	55177290
14	55210789	14	79809344
14	55217195	14	101694338
14	55229297	14	79846087
14	55256195	14	55285629
